Time (ps),3max_apo,3max,4lxz,4ly1,5iwg,5ix0
91050,1.299991,1.211939,1.221403,1.221704,1.251051,1.403274
91060,1.371158,1.32727,1.164056,1.170875,1.208866,1.614287
91070,1.316107,1.146067,1.149139,1.196093,1.24173,1.63025
91080,1.251086,1.109603,1.104187,1.178371,1.208811,1.555799
91090,1.291633,1.124329,1.177128,1.149389,1.230075,1.633272
91100,1.414423,1.138906,1.080654,1.21663,1.216025,1.574145
91110,1.354329,1.22641,1.128023,1.230476,1.227223,1.564857
91120,1.441977,1.144394,1.083046,1.182502,1.271087,1.608358
91130,1.395574,1.122558,1.129916,1.126287,1.183698,1.455593
91140,1.363041,1.15728,1.083521,1.197786,1.157281,1.519139
91150,1.312624,1.127582,1.138074,1.215502,1.214346,1.526745
91160,1.282776,1.218406,1.107644,1.186748,1.275302,1.522916
91170,1.23534,1.203847,1.133389,1.130721,1.307527,1.517891
91180,1.186165,1.248799,1.158439,1.088987,1.277642,1.539628
91190,1.234545,1.220838,1.146954,1.208741,1.303403,1.515839
91200,1.210736,1.217234,1.151895,1.116741,1.252598,1.430288
91210,1.166572,1.168296,1.122728,1.189102,1.293996,1.483855
91220,1.165186,1.177215,1.190791,1.126635,1.379279,1.562204
91230,1.190876,1.229245,1.163663,1.188606,1.262826,1.520642
91240,1.154473,1.154515,1.162769,1.198263,1.222592,1.426788
91250,1.138362,1.240342,1.143195,1.193078,1.304308,1.544812
91260,1.121399,1.138757,1.218348,1.24232,1.277438,1.491987
91270,1.102641,1.140072,1.133106,1.241341,1.225944,1.580536
91280,1.174695,1.171502,1.223057,1.221249,1.244882,1.470329
91290,1.121079,1.153781,1.181399,1.167307,1.19379,1.526513
91300,1.141358,1.218527,1.201675,1.102314,1.161517,1.50311
91310,1.082563,1.19623,1.312961,1.138387,1.239986,1.521872
91320,1.064314,1.159407,1.297239,1.113248,1.210248,1.511531
91330,1.118038,1.14993,1.285983,1.14494,1.242766,1.480064
91340,1.118838,1.185712,1.315593,1.15111,1.195698,1.598757
91350,1.096024,1.16255,1.227162,1.123668,1.23079,1.524383
91360,1.138031,1.202098,1.328749,1.07236,1.266279,1.5421
91370,1.135679,1.181532,1.337128,1.159662,1.138233,1.497723
91380,1.21312,1.181201,1.366635,1.20162,1.18532,1.493354
91390,1.155513,1.246732,1.274105,1.17006,1.158881,1.491505
91400,1.110738,1.190877,1.212345,1.12785,1.056938,1.486884
91410,1.095933,1.173748,1.212027,1.236816,1.136472,1.425711
91420,1.035908,1.09802,1.218196,1.188249,1.148546,1.520465
91430,1.023491,1.152245,1.284417,1.264869,1.207352,1.543501
91440,1.102842,1.167968,1.209082,1.262907,1.215404,1.640936
91450,1.180454,1.103677,1.214565,1.245843,1.173586,1.642146
91460,1.246499,1.175737,1.154691,1.291027,1.172687,1.605841
91470,1.253797,1.189521,1.225362,1.225696,1.132139,1.523984
91480,1.236336,1.247276,1.229668,1.239948,1.102319,1.536035
91490,1.215497,1.145451,1.349013,1.254314,1.144465,1.528781
91500,1.231706,1.14475,1.331829,1.245944,1.220304,1.437231
91510,1.312304,1.2213,1.22504,1.265462,1.121991,1.554985
91520,1.306566,1.138949,1.224719,1.322826,1.155626,1.636216
91530,1.185527,1.151363,1.294433,1.277942,1.138592,1.521155
91540,1.37162,1.134137,1.301516,1.294696,1.160166,1.542316
91550,1.340307,1.108969,1.246024,1.382521,1.112625,1.516518
91560,1.356288,1.052502,1.181326,1.294892,1.08302,1.56389
91570,1.260842,1.146815,1.316868,1.27495,1.070777,1.531533
91580,1.282579,1.148762,1.289716,1.306489,1.159419,1.492469
91590,1.211252,1.186293,1.300857,1.326685,1.045905,1.57081
91600,1.291349,1.129742,1.251184,1.279124,1.089773,1.555637
91610,1.351513,1.098016,1.306978,1.303786,1.235752,1.61966
91620,1.416457,1.124214,1.246554,1.303017,1.200769,1.6429
91630,1.259163,1.227846,1.198252,1.271944,1.236783,1.530772
91640,1.296203,1.140278,1.186887,1.3146,1.218202,1.50524
91650,1.332767,1.052452,1.195772,1.233228,1.146425,1.481524
91660,1.463009,1.083961,1.273075,1.214595,1.18549,1.507476
91670,1.362932,1.116999,1.222953,1.149588,1.336084,1.54998
91680,1.306972,1.138321,1.240306,1.09049,1.233027,1.558643
91690,1.227499,1.208628,1.354391,1.058282,1.124169,1.559741
91700,1.275435,1.183662,1.258999,1.167473,1.259669,1.473684
91710,1.188072,1.236503,1.276994,1.188312,1.241036,1.509173
91720,1.299771,1.248169,1.266993,1.138235,1.32388,1.479603
91730,1.284443,1.198252,1.206365,1.134619,1.236625,1.514011
91740,1.393305,1.226962,1.325599,1.118482,1.271889,1.458106
91750,1.408612,1.214364,1.318013,1.17589,1.336051,1.383161
91760,1.317084,1.227725,1.185759,1.186384,1.187196,1.43546
91770,1.321664,1.18091,1.115473,1.121422,1.235052,1.435687
91780,1.47015,1.232994,1.230844,1.133286,1.098829,1.427476
91790,1.366538,1.263906,1.29958,1.197265,1.161934,1.448046
91800,1.403175,1.204902,1.222306,1.159988,1.173464,1.421893
91810,1.515583,1.213224,1.235751,1.125035,1.175066,1.45487
91820,1.383284,1.203712,1.244719,1.164825,1.092848,1.506306
91830,1.419728,1.213631,1.284997,1.088198,1.124063,1.339812
91840,1.50475,1.266454,1.238335,1.045665,1.171275,1.440769
91850,1.45666,1.213021,1.246347,1.185245,1.096245,1.439264
91860,1.495907,1.195098,1.231716,1.181378,1.111309,1.44284
91870,1.374327,1.190441,1.157609,1.139994,1.095249,1.500675
91880,1.348893,1.18538,1.1808,1.18054,1.164848,1.468727
91890,1.315226,1.236444,1.115755,1.227952,1.025731,1.528037
91900,1.277739,1.197562,1.368949,1.20604,1.133932,1.513953
91910,1.375592,1.253981,1.328922,1.189016,1.194156,1.494643
91920,1.330291,1.251927,1.30874,1.189631,1.176567,1.433735
91930,1.288144,1.247232,1.260175,1.214484,1.183453,1.384794
91940,1.430281,1.167571,1.273817,1.222951,1.292773,1.537653
91950,1.351636,1.214107,1.323662,1.268995,1.248844,1.412202
91960,1.343346,1.190461,1.303352,1.264489,1.159509,1.45153
91970,1.380612,1.115006,1.282324,1.250929,1.211502,1.500047
91980,1.311749,1.133088,1.202975,1.196013,1.233879,1.506562
91990,1.280259,1.174488,1.128375,1.223622,1.272534,1.531871
92000,1.226808,1.205205,1.210848,1.16381,1.295346,1.499599
92010,1.306762,1.203323,1.25595,1.174715,1.30014,1.578968
92020,1.276926,1.139001,1.220009,1.171873,1.204755,1.558421
92030,1.207888,1.218303,1.165624,1.133948,1.288189,1.467342
92040,1.286225,1.189817,1.253785,1.107634,1.29264,1.458109
92050,1.274687,1.182198,1.245203,1.15428,1.300438,1.398691
92060,1.253141,1.154363,1.205062,1.190969,1.303097,1.543357
92070,1.320629,1.127806,1.288246,1.227271,1.288962,1.455787
92080,1.400263,1.210831,1.229999,1.179875,1.295237,1.59968
92090,1.351201,1.224253,1.281261,1.246525,1.259648,1.530263
92100,1.311549,1.040852,1.219048,1.155609,1.32628,1.569945
92110,1.425379,1.112016,1.288179,1.288262,1.300491,1.562776
92120,1.248744,1.091239,1.232942,1.244863,1.222885,1.540957
92130,1.294543,1.073623,1.267508,1.213134,1.273193,1.552696
92140,1.397213,1.137247,1.234143,1.193939,1.215215,1.536811
92150,1.349502,1.000792,1.222964,1.24075,1.273305,1.554207
92160,1.359884,1.046322,1.260519,1.13109,1.227874,1.595852
92170,1.457933,1.221589,1.238547,1.152362,1.233986,1.612011
92180,1.368449,1.267731,1.201124,1.185504,1.198847,1.619716
92190,1.36418,1.1278,1.23207,1.169581,1.236733,1.590039
92200,1.364505,1.165058,1.259732,1.222771,1.298966,1.527298
92210,1.4557,1.173701,1.188127,1.187777,1.161548,1.517069
92220,1.409726,1.11999,1.18881,1.186938,1.221071,1.483831
92230,1.316712,1.267267,1.196181,1.18695,1.249026,1.58034
92240,1.346713,1.112026,1.293238,1.218503,1.16862,1.634054
92250,1.413845,1.145936,1.217122,1.158652,1.204309,1.540381
92260,1.351493,1.13283,1.212789,1.247939,1.22,1.533258
92270,1.367414,1.152738,1.254757,1.224323,1.263824,1.549633
92280,1.318964,1.195942,1.181302,1.234978,1.146371,1.599534
92290,1.42608,1.155536,1.274709,1.146196,1.157702,1.563683
92300,1.414978,1.180313,1.289283,1.182113,1.19871,1.491034
92310,1.45404,1.15658,1.33123,1.249895,1.159998,1.587693
92320,1.421597,1.230737,1.334353,1.307999,1.155583,1.604596
92330,1.387892,1.191516,1.27498,1.268604,1.176852,1.516944
92340,1.379318,1.095835,1.280122,1.249874,1.066936,1.607765
92350,1.366422,1.189938,1.191391,1.271464,1.109627,1.617036
92360,1.371055,1.128403,1.2334,1.260936,1.124849,1.573384
92370,1.293018,1.16989,1.276213,1.199049,1.174077,1.529242
92380,1.287441,1.071482,1.319429,1.232197,1.218598,1.577003
92390,1.348298,1.149886,1.208686,1.230755,1.25053,1.598226
92400,1.303425,1.15072,1.207983,1.18632,1.186706,1.623463
92410,1.24016,1.126961,1.256617,1.219642,1.19636,1.578175
92420,1.322609,1.131941,1.275783,1.218699,1.168633,1.665491
92430,1.403396,1.176744,1.234616,1.135936,1.229529,1.561675
92440,1.460696,1.120002,1.303404,1.137293,1.1879,1.530834
92450,1.382528,1.150654,1.30068,1.183836,1.292123,1.499478
92460,1.330986,1.163714,1.323,1.183874,1.150462,1.542899
92470,1.386945,1.132409,1.298506,1.250837,1.11127,1.508003
92480,1.323421,1.127898,1.316061,1.115293,1.137946,1.634608
92490,1.358607,1.168095,1.323797,1.173046,1.116425,1.653193
92500,1.31626,1.176638,1.319645,1.135351,1.14676,1.543572
92510,1.307751,1.169532,1.290769,1.104431,1.267392,1.522379
92520,1.310491,1.18781,1.343654,1.123173,1.254919,1.501287
92530,1.346992,1.093148,1.311024,1.157778,1.220998,1.515026
92540,1.368912,1.154655,1.256252,1.186391,1.273938,1.534108
92550,1.334238,1.179705,1.260832,1.123259,1.35577,1.589547
92560,1.371289,1.201822,1.318035,1.112979,1.239614,1.584694
92570,1.376154,1.185851,1.252642,1.115334,1.286294,1.477941
92580,1.277974,1.15913,1.249166,1.154447,1.251298,1.541812
92590,1.438685,1.102217,1.244878,1.153336,1.261572,1.523629
92600,1.368152,1.193444,1.251855,1.165297,1.190666,1.539056
92610,1.431409,1.062551,1.262631,1.201601,1.171339,1.548901
92620,1.429114,1.071027,1.221269,1.197485,1.197976,1.512921
92630,1.414864,1.118203,1.213942,1.156576,1.355789,1.429924
92640,1.367058,1.150177,1.32027,1.237873,1.233768,1.456618
92650,1.32855,1.11713,1.291218,1.150538,1.139609,1.503515
92660,1.402306,1.117032,1.260929,1.222635,1.235894,1.428336
92670,1.447796,1.108834,1.27348,1.249675,1.306933,1.438743
92680,1.510688,1.213349,1.277159,1.255658,1.280225,1.434164
92690,1.371615,1.153737,1.206915,1.179666,1.283154,1.427028
92700,1.41952,1.150629,1.283347,1.165249,1.307414,1.579874
92710,1.431137,1.194861,1.235988,1.157779,1.334413,1.606742
92720,1.338126,1.256922,1.192695,1.189868,1.185521,1.472023
92730,1.331494,1.190149,1.309533,1.159623,1.215082,1.487107
92740,1.281871,1.139523,1.301018,1.173533,1.143817,1.498769
92750,1.368443,1.189263,1.272473,1.211742,1.219033,1.575731
92760,1.335694,1.14215,1.243397,1.116347,1.21642,1.563117
92770,1.288241,1.16319,1.295335,1.177865,1.208929,1.497486
92780,1.318734,1.099676,1.299894,1.225612,1.286926,1.442302
92790,1.336964,1.12084,1.228575,1.161549,1.301811,1.479549
92800,1.36718,1.058185,1.263719,1.208095,1.167649,1.424174
92810,1.4542,1.107433,1.28309,1.195127,1.148754,1.479901
92820,1.431026,1.101437,1.292231,1.19452,1.152284,1.502206
92830,1.297986,1.0746,1.237463,1.212683,1.182943,1.451553
92840,1.274839,1.113046,1.335843,1.215291,1.235805,1.580399
92850,1.355627,1.23553,1.290523,1.187926,1.304298,1.466279
92860,1.403582,1.100709,1.324363,1.172718,1.251969,1.398288
92870,1.364231,1.107253,1.301766,1.163433,1.173729,1.620444
92880,1.301493,1.049245,1.216935,1.102075,1.216677,1.489094
92890,1.265442,1.075282,1.322042,1.220557,1.17699,1.53536
92900,1.459022,1.02692,1.34315,1.246248,1.220073,1.480443
92910,1.291444,1.01115,1.277028,1.22527,1.194059,1.550082
92920,1.333946,1.154695,1.198277,1.185131,1.160867,1.529785
92930,1.351766,1.091549,1.283738,1.159202,1.26856,1.559578
92940,1.38648,1.180702,1.242121,1.166915,1.222276,1.600218
92950,1.260186,1.086208,1.327724,1.164272,1.255458,1.522473
92960,1.220314,1.108076,1.352739,1.228442,1.281458,1.541295
92970,1.204651,1.104424,1.269499,1.170449,1.243364,1.482511
92980,1.178517,1.023134,1.402284,1.146731,1.276949,1.591724
92990,1.19826,1.037666,1.380707,1.208891,1.303448,1.477629
93000,1.243419,1.093902,1.318424,1.243977,1.300533,1.491415
93010,1.223863,1.061092,1.377,1.125509,1.299548,1.470884
93020,1.204703,1.072518,1.295163,1.128973,1.220859,1.492228
93030,1.15089,1.016207,1.329843,1.059952,1.229626,1.568175
93040,1.166761,1.106582,1.343685,1.135565,1.187983,1.497836
93050,1.234535,1.136201,1.300516,1.140405,1.291146,1.499111
93060,1.312598,1.065601,1.2791,1.245468,1.254846,1.441175
93070,1.304969,1.176066,1.307753,1.253396,1.232845,1.412253
93080,1.265872,1.035551,1.291769,1.124043,1.179209,1.435106
93090,1.283382,0.985677,1.373014,1.103021,1.172098,1.520161
93100,1.369577,1.091733,1.291652,1.098665,1.390174,1.515644
93110,1.389268,1.021084,1.269821,1.101827,1.366444,1.539234
93120,1.335096,1.052259,1.249956,1.094047,1.252094,1.491182
93130,1.318909,1.052245,1.257002,1.087118,1.234203,1.510234
93140,1.32385,1.031056,1.272782,1.07574,1.220727,1.429702
93150,1.290487,1.051409,1.304572,1.177827,1.187537,1.367505
93160,1.305339,1.005206,1.347639,1.126982,1.252619,1.429247
93170,1.282405,0.984051,1.358229,1.165837,1.23498,1.480526
93180,1.26225,1.114405,1.463636,1.151337,1.219358,1.450535
93190,1.34878,1.114002,1.376512,1.202529,1.223883,1.544478
93200,1.395621,0.964335,1.301302,1.293845,1.219029,1.615144
93210,1.317201,1.017354,1.288957,1.259706,1.230219,1.562988
93220,1.410339,1.071702,1.224079,1.244285,1.178893,1.529101
93230,1.386697,1.148216,1.28448,1.297776,1.252515,1.498653
93240,1.317858,1.043201,1.192162,1.213558,1.287635,1.51348
93250,1.35747,1.08605,1.175655,1.094214,1.283778,1.556651
93260,1.294415,1.097519,1.281378,1.108497,1.269432,1.587039
93270,1.376606,1.061557,1.261012,1.198159,1.254485,1.517627
93280,1.385063,1.064391,1.243881,1.159557,1.192613,1.559317
93290,1.354123,1.121346,1.312147,1.190215,1.273286,1.484079
93300,1.263638,1.151811,1.274837,1.20325,1.304636,1.417436
93310,1.490831,1.06068,1.298382,1.241107,1.286187,1.578626
93320,1.415737,1.098418,1.290378,1.264563,1.3352,1.454373
93330,1.395738,1.024278,1.214446,1.275917,1.28563,1.509478
93340,1.366087,0.992474,1.251479,1.230326,1.27433,1.573238
93350,1.251191,1.090551,1.22951,1.24696,1.356705,1.540913
93360,1.329685,1.140267,1.219464,1.235593,1.351245,1.6395
93370,1.320341,1.040226,1.25719,1.25329,1.26078,1.539704
93380,1.250408,1.073017,1.192922,1.265018,1.230459,1.427212
93390,1.384327,1.059003,1.2068,1.188635,1.26497,1.586645
93400,1.442382,1.059789,1.238536,1.19514,1.30613,1.627042
93410,1.364192,1.088752,1.176482,1.21906,1.280739,1.653411
93420,1.354806,1.04535,1.168722,1.230631,1.18516,1.543522
93430,1.422931,1.037558,1.215728,1.243059,1.238258,1.640152
93440,1.283755,1.068338,1.286457,1.30084,1.140873,1.579345
93450,1.460114,1.161513,1.227619,1.28346,1.256672,1.529198
93460,1.308925,1.178095,1.241156,1.203614,1.264188,1.484407
93470,1.18098,1.098808,1.292307,1.250939,1.16013,1.56116
93480,1.222342,1.047612,1.223582,1.218164,1.162797,1.593209
93490,1.215514,1.136212,1.256349,1.312702,1.264519,1.537292
93500,1.224035,1.103231,1.343149,1.31044,1.254374,1.503419
93510,1.219074,1.038208,1.276242,1.33373,1.193101,1.501275
93520,1.19409,1.080577,1.284463,1.316247,1.124243,1.519562
93530,1.252581,1.034143,1.368475,1.294436,1.036905,1.431053
93540,1.256518,1.018894,1.326714,1.413472,1.200901,1.510371
93550,1.266606,1.067598,1.286665,1.280694,1.225769,1.398544
93560,1.244565,1.115715,1.215707,1.349068,1.175174,1.594636
93570,1.330502,1.136509,1.274964,1.316671,1.251838,1.452746
93580,1.255884,1.125639,1.330739,1.344213,1.103736,1.49606
93590,1.090902,1.063694,1.289089,1.324148,1.135817,1.437434
93600,1.241688,1.078841,1.345128,1.331839,1.108133,1.548873
93610,1.274325,1.146555,1.321709,1.319808,1.158943,1.561068
93620,1.302013,1.115855,1.360297,1.34001,1.069044,1.530727
93630,1.318442,1.028637,1.36784,1.291949,1.150883,1.651544
93640,1.372424,1.104014,1.288626,1.294995,1.097481,1.717323
93650,1.264812,1.10055,1.300385,1.353643,1.104318,1.712206
93660,1.305977,1.064697,1.286548,1.353746,1.178422,1.612558
93670,1.298265,1.109206,1.260447,1.290737,1.158188,1.54348
93680,1.291423,1.025871,1.297641,1.346625,1.118454,1.538608
93690,1.190991,1.137378,1.307366,1.33755,1.177762,1.586529
93700,1.255962,1.042064,1.277588,1.309365,1.099609,1.583903
93710,1.305628,1.180145,1.414831,1.348775,1.06259,1.619086
93720,1.309763,1.123431,1.37228,1.343401,1.17822,1.573858
93730,1.308826,1.037059,1.30423,1.270595,1.165889,1.527509
93740,1.370078,1.078167,1.308745,1.344539,1.094858,1.623909
93750,1.313015,1.049119,1.283335,1.292613,1.168283,1.561895
93760,1.401857,1.019676,1.324491,1.314371,1.166923,1.580851
93770,1.349897,1.035416,1.190216,1.407578,1.080445,1.536783
93780,1.440551,1.063871,1.227598,1.389142,1.128322,1.613587
93790,1.431371,1.140317,1.289463,1.327116,1.148882,1.619756
93800,1.507451,0.988714,1.32305,1.288868,1.186389,1.559223
93810,1.510528,1.091737,1.307231,1.37818,1.084957,1.511688
93820,1.490841,1.047476,1.302617,1.354108,1.078801,1.584252
93830,1.53755,1.027249,1.245563,1.394191,1.13787,1.657567
93840,1.515431,1.054514,1.293056,1.277712,1.095295,1.603064
93850,1.39693,1.013828,1.312413,1.311443,1.196489,1.555838
93860,1.331809,1.100898,1.269896,1.39358,1.126923,1.567553
93870,1.42104,1.080371,1.279527,1.364941,1.136443,1.534473
93880,1.438121,1.052209,1.305698,1.390873,1.188836,1.519895
93890,1.380672,1.017925,1.351341,1.405736,1.166071,1.556323
93900,1.446264,1.03116,1.255582,1.349725,1.121641,1.596205
93910,1.346083,1.055085,1.393721,1.416336,1.079868,1.700307
93920,1.35762,1.10388,1.247852,1.408258,1.186516,1.595691
93930,1.33851,1.132613,1.295328,1.393643,1.136392,1.558449
93940,1.356032,1.175571,1.29002,1.320195,1.173835,1.635163
93950,1.298223,1.105323,1.268354,1.423772,1.155963,1.583597
93960,1.250747,1.074274,1.342334,1.367787,1.177948,1.68184
93970,1.332017,1.058036,1.327047,1.438522,1.149717,1.574455
93980,1.32781,1.082851,1.302516,1.45478,1.22595,1.609241
93990,1.289265,1.106345,1.316977,1.375478,1.201432,1.668682
94000,1.396189,1.107776,1.283838,1.399811,1.112718,1.60548
94010,1.291248,1.036396,1.271557,1.346303,1.195375,1.600955
94020,1.384053,1.048668,1.318803,1.339216,1.188865,1.581743
94030,1.283276,1.016196,1.297283,1.398427,1.152311,1.645523
94040,1.273898,1.071886,1.304474,1.414666,1.246384,1.597261
94050,1.23447,1.090773,1.387999,1.419056,1.210021,1.489013
94060,1.270274,1.084702,1.247312,1.349072,1.261198,1.54273
94070,1.278839,1.136136,1.267024,1.423057,1.24666,1.532998
94080,1.230501,1.070335,1.288793,1.368559,1.28827,1.549192
94090,1.262112,1.037405,1.275439,1.399003,1.166066,1.601678
94100,1.170537,1.181407,1.344976,1.391523,1.250028,1.593291
94110,1.173464,1.082272,1.387661,1.391651,1.276788,1.692245
94120,1.203246,1.151844,1.420268,1.388524,1.275255,1.567589
94130,1.272131,0.995695,1.403669,1.386918,1.206763,1.596898
94140,1.218786,1.016665,1.391357,1.377294,1.18165,1.593997
94150,1.183154,1.105981,1.310152,1.43802,1.275991,1.577289
94160,1.280001,1.076969,1.329607,1.364892,1.206958,1.464177
94170,1.297679,1.099911,1.381502,1.376992,1.249736,1.595423
94180,1.387541,1.060215,1.30384,1.409055,1.347878,1.635733
94190,1.280206,1.151559,1.271116,1.352959,1.261163,1.593825
94200,1.267671,1.180999,1.287464,1.386938,1.211327,1.56394
94210,1.224674,1.170601,1.298557,1.387317,1.251147,1.680282
94220,1.252166,1.241077,1.384179,1.366986,1.181034,1.626693
94230,1.176718,1.106484,1.34222,1.421951,1.290594,1.584329
94240,1.123785,1.267413,1.371369,1.435644,1.253041,1.521547
94250,1.19059,1.143007,1.309686,1.497675,1.219257,1.608864
94260,1.197426,1.186354,1.351658,1.398243,1.273432,1.579416
94270,1.176182,1.079674,1.306768,1.370846,1.191385,1.634868
94280,1.273639,1.194535,1.270878,1.437712,1.229621,1.646597
